iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
NGA,Africa,Nigeria,2020/2/28,1,1,,,,,0.005,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/2/29,1,0,,,,,0.005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/1,1,0,,,,,0.005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/2,1,0,,,,,0.005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/3,1,0,,,,,0.005,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/4,1,0,0.143,,,0,0.005,0,0.001,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/5,1,0,0.143,,,0,0.005,0,0.001,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/6,1,0,0,,,0,0.005,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/7,1,0,0,,,0,0.005,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/8,1,0,0,,,0,0.005,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/9,2,1,0.143,,,0,0.009,0.005,0.001,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/10,2,0,0.143,,,0,0.009,0,0.001,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/11,2,0,0.143,,,0,0.009,0,0.001,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/12,2,0,0.143,,,0,0.009,0,0.001,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/13,2,0,0.143,,,0,0.009,0,0.001,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/14,2,0,0.143,,,0,0.009,0,0.001,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/15,2,0,0.143,,,0,0.009,0,0.001,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/16,2,0,0,,,0,0.009,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/17,3,1,0.143,,,0,0.014,0.005,0.001,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/18,8,5,0.857,,,0,0.038,0.024,0.004,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/19,8,0,0.857,,,0,0.038,0,0.004,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/20,12,4,1.429,,,0,0.057,0.019,0.007,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/21,22,10,2.857,,,0,0.104,0.047,0.014,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/22,30,8,4,,,0,0.142,0.038,0.019,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/23,40,10,5.429,1,1,0.143,0.189,0.047,0.026,0.005,0.005,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/24,44,4,5.857,1,0,0.143,0.208,0.019,0.028,0.005,0,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/25,51,7,6.143,1,0,0.143,0.241,0.033,0.029,0.005,0,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/26,65,14,8.143,1,0,0.143,0.307,0.066,0.039,0.005,0,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/27,70,5,8.286,1,0,0.143,0.331,0.024,0.039,0.005,0,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/28,89,19,9.571,1,0,0.143,0.421,0.09,0.045,0.005,0,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/29,111,22,11.571,1,0,0.143,0.525,0.104,0.055,0.005,0,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/30,131,20,13,2,1,0.143,0.62,0.095,0.061,0.009,0.005,0.001,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/3/31,135,4,13,2,0,0.143,0.639,0.019,0.061,0.009,0,0.001,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/1,174,39,17.571,2,0,0.143,0.823,0.184,0.083,0.009,0,0.001,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/2,184,10,17,2,0,0.143,0.87,0.047,0.08,0.009,0,0.001,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/3,210,26,20,4,2,0.429,0.993,0.123,0.095,0.019,0.009,0.002,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/4,214,4,17.857,4,0,0.429,1.012,0.019,0.084,0.019,0,0.002,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/5,232,18,17.286,5,1,0.571,1.097,0.085,0.082,0.024,0.005,0.003,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/6,238,6,15.286,5,0,0.429,1.126,0.028,0.072,0.024,0,0.002,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/7,254,16,17,6,1,0.571,1.202,0.076,0.08,0.028,0.005,0.003,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/8,276,22,14.571,6,0,0.571,1.306,0.104,0.069,0.028,0,0.003,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/9,288,12,14.857,7,1,0.714,1.362,0.057,0.07,0.033,0.005,0.003,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/10,305,17,13.571,7,0,0.429,1.443,0.08,0.064,0.033,0,0.002,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/11,318,13,14.857,10,3,0.857,1.504,0.061,0.07,0.047,0.014,0.004,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/12,323,5,13,10,0,0.714,1.528,0.024,0.061,0.047,0,0.003,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/13,343,20,15,10,0,0.714,1.623,0.095,0.071,0.047,0,0.003,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/14,373,30,17,11,1,0.714,1.764,0.142,0.08,0.052,0.005,0.003,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/15,407,34,18.714,12,1,0.857,1.925,0.161,0.089,0.057,0.005,0.004,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/16,442,35,22,13,1,0.857,2.091,0.166,0.104,0.061,0.005,0.004,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/17,493,51,26.857,17,4,1.429,2.332,0.241,0.127,0.08,0.019,0.007,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/18,542,49,32,19,2,1.286,2.564,0.232,0.151,0.09,0.009,0.006,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/19,627,85,43.429,21,2,1.571,2.966,0.402,0.205,0.099,0.009,0.007,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/20,665,38,46,22,1,1.714,3.146,0.18,0.218,0.104,0.005,0.008,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/21,665,0,41.714,22,0,1.571,3.146,0,0.197,0.104,0,0.007,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/22,873,208,66.571,28,6,2.286,4.13,0.984,0.315,0.132,0.028,0.011,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/23,981,108,77,31,3,2.571,4.64,0.511,0.364,0.147,0.014,0.012,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/24,1095,114,86,32,1,2.143,5.18,0.539,0.407,0.151,0.005,0.01,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/25,1182,87,91.429,35,3,2.286,5.591,0.412,0.432,0.166,0.014,0.011,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/26,1273,91,92.286,40,5,2.714,6.022,0.43,0.437,0.189,0.024,0.013,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/27,1337,64,96,40,0,2.571,6.324,0.303,0.454,0.189,0,0.012,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/28,1532,195,123.857,44,4,3.143,7.247,0.922,0.586,0.208,0.019,0.015,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/29,1728,196,122.143,51,7,3.286,8.174,0.927,0.578,0.241,0.033,0.016,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/4/30,1932,204,135.857,58,7,3.857,9.139,0.965,0.643,0.274,0.033,0.018,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/1,2170,238,153.571,68,10,5.143,10.265,1.126,0.726,0.322,0.047,0.024,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/2,2388,218,172.286,85,17,7.143,11.296,1.031,0.815,0.402,0.08,0.034,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/3,2558,170,183.571,87,2,6.714,12.1,0.804,0.868,0.412,0.009,0.032,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/4,2802,244,209.286,93,6,7.571,13.254,1.154,0.99,0.44,0.028,0.036,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/5,2950,148,202.571,98,5,7.714,13.955,0.7,0.958,0.464,0.024,0.036,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/6,3145,195,202.429,103,5,7.429,14.877,0.922,0.958,0.487,0.024,0.035,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/7,3526,381,227.714,107,4,7,16.679,1.802,1.077,0.506,0.019,0.033,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/8,3912,386,248.857,117,10,7,18.505,1.826,1.177,0.553,0.047,0.033,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/9,4151,239,251.857,128,11,6.143,19.636,1.131,1.191,0.605,0.052,0.029,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/10,4399,248,263,143,15,8,20.809,1.173,1.244,0.676,0.071,0.038,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/11,4641,242,262.714,150,7,8.143,21.954,1.145,1.243,0.71,0.033,0.039,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/12,4787,146,262.429,158,8,8.571,22.644,0.691,1.241,0.747,0.038,0.041,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/13,4971,184,260.857,164,6,8.714,23.515,0.87,1.234,0.776,0.028,0.041,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/14,5162,191,233.714,167,3,8.571,24.418,0.903,1.106,0.79,0.014,0.041,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/15,5450,288,219.714,171,4,7.714,25.78,1.362,1.039,0.809,0.019,0.036,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/16,5621,171,210,176,5,6.857,26.589,0.809,0.993,0.833,0.024,0.032,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/17,5959,338,222.857,182,6,5.571,28.188,1.599,1.054,0.861,0.028,0.026,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/18,6175,216,219.143,191,9,5.857,29.21,1.022,1.037,0.903,0.043,0.028,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/19,6401,226,230.571,192,1,4.857,30.279,1.069,1.091,0.908,0.005,0.023,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/20,6677,276,243.714,200,8,5.143,31.585,1.306,1.153,0.946,0.038,0.024,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/21,7016,339,264.857,211,11,6.286,33.188,1.604,1.253,0.998,0.052,0.03,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/22,7261,245,258.714,221,10,7.143,34.347,1.159,1.224,1.045,0.047,0.034,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/23,7526,265,272.143,221,0,6.429,35.601,1.254,1.287,1.045,0,0.03,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/24,7839,313,268.571,226,5,6.286,37.081,1.481,1.27,1.069,0.024,0.03,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/25,8068,229,270.429,233,7,6,38.164,1.083,1.279,1.102,0.033,0.028,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/26,8344,276,277.571,249,16,8.143,39.47,1.306,1.313,1.178,0.076,0.039,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/27,8733,389,293.714,254,5,7.714,41.31,1.84,1.389,1.202,0.024,0.036,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/28,8915,182,271.286,259,5,6.857,42.171,0.861,1.283,1.225,0.024,0.032,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/29,9302,387,291.571,261,2,5.714,44.002,1.831,1.379,1.235,0.009,0.027,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/30,9855,553,332.714,273,12,7.429,46.618,2.616,1.574,1.291,0.057,0.035,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/5/31,10162,307,331.857,287,14,8.714,48.07,1.452,1.57,1.358,0.066,0.041,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/1,10578,416,358.571,299,12,9.429,50.038,1.968,1.696,1.414,0.057,0.045,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/2,10819,241,353.571,314,15,9.286,51.178,1.14,1.673,1.485,0.071,0.044,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/3,11166,347,347.571,315,1,8.714,52.819,1.641,1.644,1.49,0.005,0.041,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/4,11516,350,371.571,323,8,9.143,54.475,1.656,1.758,1.528,0.038,0.043,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/5,11844,328,363.143,333,10,10.286,56.026,1.552,1.718,1.575,0.047,0.049,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/6,12233,389,339.714,342,9,9.857,57.866,1.84,1.607,1.618,0.043,0.047,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/7,12486,253,332,354,12,9.571,59.063,1.197,1.57,1.675,0.057,0.045,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/8,12801,315,317.571,361,7,8.857,60.553,1.49,1.502,1.708,0.033,0.042,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/9,13464,663,377.857,365,4,7.286,63.689,3.136,1.787,1.727,0.019,0.034,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/10,13873,409,386.714,382,17,9.571,65.624,1.935,1.829,1.807,0.08,0.045,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/11,14554,681,434,387,5,9.143,68.846,3.221,2.053,1.831,0.024,0.043,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/12,15181,627,476.714,399,12,9.429,71.811,2.966,2.255,1.887,0.057,0.045,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/13,15682,501,492.714,407,8,9.286,74.181,2.37,2.331,1.925,0.038,0.044,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/14,16085,403,514.143,420,13,9.429,76.088,1.906,2.432,1.987,0.061,0.045,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/15,16658,573,551,424,4,9,78.798,2.71,2.606,2.006,0.019,0.043,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/16,17148,490,526.286,455,31,12.857,81.116,2.318,2.49,2.152,0.147,0.061,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/17,17735,587,551.714,469,14,12.429,83.893,2.777,2.61,2.219,0.066,0.059,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/18,18480,745,560.857,475,6,12.571,87.417,3.524,2.653,2.247,0.028,0.059,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/19,19147,667,566.571,487,12,12.571,90.572,3.155,2.68,2.304,0.057,0.059,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/20,19808,661,589.429,506,19,14.143,93.699,3.127,2.788,2.394,0.09,0.067,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/21,20244,436,594.143,518,12,14,95.761,2.062,2.811,2.45,0.057,0.066,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/22,20919,675,608.714,525,7,14.429,98.954,3.193,2.879,2.483,0.033,0.068,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/23,21371,452,603.286,533,8,11.143,101.092,2.138,2.854,2.521,0.038,0.053,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/24,22020,649,612.143,542,9,10.429,104.162,3.07,2.896,2.564,0.043,0.049,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/25,22614,594,590.571,549,7,10.571,106.972,2.81,2.794,2.597,0.033,0.05,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/26,23298,684,593,554,5,9.571,110.208,3.236,2.805,2.621,0.024,0.045,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/27,24077,779,609.857,558,4,7.429,113.893,3.685,2.885,2.64,0.019,0.035,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/28,24567,490,617.571,565,7,6.714,116.211,2.318,2.921,2.673,0.033,0.032,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/29,25133,566,602,573,8,6.857,118.888,2.677,2.848,2.71,0.038,0.032,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/6/30,25694,561,617.571,590,17,8.143,121.542,2.654,2.921,2.791,0.08,0.039,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/1,26484,790,637.714,603,13,8.714,125.279,3.737,3.017,2.852,0.061,0.041,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGA,Africa,Nigeria,2020/7/2,27110,626,642.286,616,13,9.571,128.24,2.961,3.038,2.914,0.061,0.045,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
